Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(13)org.joda.time.chrono.ISOChronology.getInstance(org.joda.time.DateTimeZone)	6	X	X	X	X	X	X	95
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(92)org.joda.time.chrono.GJChronology.getInstance(org.joda.time.DateTimeZone,long,int)	6	X	X	X	X	X	X	95
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(93)org.joda.time.chrono.JulianChronology.getInstance(org.joda.time.DateTimeZone)	6	X	X	X	X	X	X	95
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(94)org.joda.time.chrono.GregorianChronology.getInstance(org.joda.time.DateTimeZone)	6	X	X	X	X	X	X	95
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(95)org.joda.time.chrono.BuddhistChronology.getInstance(org.joda.time.DateTimeZone)	6	X	X	X	X	X	X	95
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(1602)java.lang.Object.getClass()	6	X	X	X	X	X	X	95
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(1603)java.lang.Class.getName()	6	X	X	X	X	X	X	95
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(2019)java.util.Date.getTime()	5	X	X	X	X		X	79
(90)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.DateTimeZone)->(2023)java.lang.String.endsWith(java.lang.String)	6	X	X	X	X	X	X	95
(92)org.joda.time.chrono.GJChronology.getInstance(org.joda.time.DateTimeZone,long,int)->(716)org.joda.time.chrono.GJChronology.getInstance(org.joda.time.DateTimeZone,org.joda.time.ReadableInstant,int)	6	X	X	X	X	X	X	95
(92)org.joda.time.chrono.GJChronology.getInstance(org.joda.time.DateTimeZone,long,int)->(2010)org.joda.time.Instant.getMillis()	6	X	X	X	X	X	X	95
(92)org.joda.time.chrono.GJChronology.getInstance(org.joda.time.DateTimeZone,long,int)->(3161)org.joda.time.Instant.<init>(long)	6	X	X	X	X	X	X	95
(93)org.joda.time.chrono.JulianChronology.getInstance(org.joda.time.DateTimeZone)->(571)org.joda.time.chrono.JulianChronology.getInstance(org.joda.time.DateTimeZone,int)	6	X	X	X	X	X	X	95
(94)org.joda.time.chrono.GregorianChronology.getInstance(org.joda.time.DateTimeZone)->(598)org.joda.time.chrono.GregorianChronology.getInstance(org.joda.time.DateTimeZone,int)	6	X	X	X	X	X	X	95
(95)org.joda.time.chrono.BuddhistChronology.getInstance(org.joda.time.DateTimeZone)->(88)org.joda.time.DateTimeZone.getDefault()	6	X	X	X	X	X	X	95
(95)org.joda.time.chrono.BuddhistChronology.getInstance(org.joda.time.DateTimeZone)->(561)org.joda.time.chrono.LimitChronology.getInstance(org.joda.time.Chronology,org.joda.time.ReadableDateTime,org.joda.time.ReadableDateTime)	6	X	X	X	X	X	X	95
(95)org.joda.time.chrono.BuddhistChronology.getInstance(org.joda.time.DateTimeZone)->(620)org.joda.time.chrono.GJChronology.getInstance(org.joda.time.DateTimeZone,org.joda.time.ReadableInstant)	6	X	X	X	X	X	X	95
(95)org.joda.time.chrono.BuddhistChronology.getInstance(org.joda.time.DateTimeZone)->(3103)java.util.concurrent.ConcurrentHashMap.get(java.lang.Object)	6	X	X	X	X	X	X	95
(95)org.joda.time.chrono.BuddhistChronology.getInstance(org.joda.time.DateTimeZone)->(3451)java.util.concurrent.ConcurrentHashMap.putIfAbsent(java.lang.Object,java.lang.Object)	6	X	X	X	X	X	X	95
(95)org.joda.time.chrono.BuddhistChronology.getInstance(org.joda.time.DateTimeZone)->(3504)org.joda.time.DateTime.<init>(int,int,int,int,int,int,int,org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(95)org.joda.time.chrono.BuddhistChronology.getInstance(org.joda.time.DateTimeZone)->(3611)org.joda.time.chrono.BuddhistChronology.<init>(org.joda.time.Chronology,java.lang.Object)	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(116)org.joda.time.DurationFieldType.weeks()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(153)org.joda.time.DurationFieldType.hours()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(174)org.joda.time.DurationFieldType.minutes()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(337)org.joda.time.DurationFieldType.days()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(366)org.joda.time.DurationFieldType.seconds()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(635)org.joda.time.DateTimeFieldType.millisOfSecond()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(637)org.joda.time.DateTimeFieldType.millisOfDay()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(640)org.joda.time.DateTimeFieldType.secondOfMinute()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(642)org.joda.time.DateTimeFieldType.secondOfDay()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(645)org.joda.time.DateTimeFieldType.minuteOfHour()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(647)org.joda.time.DateTimeFieldType.minuteOfDay()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(650)org.joda.time.DateTimeFieldType.hourOfDay()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(652)org.joda.time.DateTimeFieldType.clockhourOfDay()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(654)org.joda.time.DurationFieldType.halfdays()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(656)org.joda.time.DateTimeFieldType.hourOfHalfday()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(658)org.joda.time.DateTimeFieldType.clockhourOfHalfday()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(683)org.joda.time.chrono.BasicChronology$HalfdayField.<init>()	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(2267)org.joda.time.field.PreciseDurationField.<init>(org.joda.time.DurationFieldType,long)	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(2467)org.joda.time.field.ZeroIsMaxDateTimeField.<init>(org.joda.time.DateTimeField,org.joda.time.DateTimeFieldType)	6	X	X	X	X	X	X	95
(97)org.joda.time.chrono.BasicChronology.<clinit>()->(2981)org.joda.time.field.PreciseDateTimeField.<init>(org.joda.time.DateTimeFieldType,org.joda.time.DurationField,org.joda.time.DurationField)	6	X	X	X	X	X	X	95
(99)org.joda.time.chrono.JulianChronology.<clinit>()->(93)org.joda.time.chrono.JulianChronology.getInstance(org.joda.time.DateTimeZone)	6	X	X	X	X	X	X	95
(99)org.joda.time.chrono.JulianChronology.<clinit>()->(3463)java.util.concurrent.ConcurrentHashMap.<init>()	4	X		X	X	X		29
(100)org.joda.time.chrono.GregorianChronology.<clinit>()->(94)org.joda.time.chrono.GregorianChronology.getInstance(org.joda.time.DateTimeZone)	6	X	X	X	X	X	X	95
(100)org.joda.time.chrono.GregorianChronology.<clinit>()->(3463)java.util.concurrent.ConcurrentHashMap.<init>()	4	X		X	X	X		29
(102)org.joda.time.convert.ReadablePartialConverter.getChronology(java.lang.Object,org.joda.time.Chronology)->(30)org.joda.time.DateTimeUtils.getChronology(org.joda.time.Chronology)	5	X	X	X	X		X	79
(104)org.joda.time.convert.ConverterManager.<init>()->(1800)java.lang.Object.<init>()	6	X	X	X	X	X	X	95
(104)org.joda.time.convert.ConverterManager.<init>()->(1904)org.joda.time.convert.ConverterSet.<init>(org.joda.time.convert.Converter[])	6	X	X	X	X	X	X	95
(105)org.joda.time.convert.ConverterManager.checkAlterInstantConverters()->(106)java.lang.System.getSecurityManager()	6	X	X	X	X	X	X	95
(105)org.joda.time.convert.ConverterManager.checkAlterInstantConverters()->(2050)org.joda.time.JodaTimePermission.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(105)org.joda.time.convert.ConverterManager.checkAlterInstantConverters()->(2051)java.lang.SecurityManager.checkPermission(java.security.Permission)	6	X	X	X	X	X	X	95
(107)org.joda.time.convert.ConverterManager.checkAlterPartialConverters()->(106)java.lang.System.getSecurityManager()	6	X	X	X	X	X	X	95
(107)org.joda.time.convert.ConverterManager.checkAlterPartialConverters()->(2050)org.joda.time.JodaTimePermission.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(107)org.joda.time.convert.ConverterManager.checkAlterPartialConverters()->(2051)java.lang.SecurityManager.checkPermission(java.security.Permission)	6	X	X	X	X	X	X	95
(108)org.joda.time.convert.ConverterManager.checkAlterDurationConverters()->(106)java.lang.System.getSecurityManager()	6	X	X	X	X	X	X	95
(108)org.joda.time.convert.ConverterManager.checkAlterDurationConverters()->(2050)org.joda.time.JodaTimePermission.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(108)org.joda.time.convert.ConverterManager.checkAlterDurationConverters()->(2051)java.lang.SecurityManager.checkPermission(java.security.Permission)	6	X	X	X	X	X	X	95
(109)org.joda.time.convert.ConverterManager.checkAlterPeriodConverters()->(106)java.lang.System.getSecurityManager()	6	X	X	X	X	X	X	95
(109)org.joda.time.convert.ConverterManager.checkAlterPeriodConverters()->(2050)org.joda.time.JodaTimePermission.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(109)org.joda.time.convert.ConverterManager.checkAlterPeriodConverters()->(2051)java.lang.SecurityManager.checkPermission(java.security.Permission)	6	X	X	X	X	X	X	95
(110)org.joda.time.convert.ConverterManager.checkAlterIntervalConverters()->(106)java.lang.System.getSecurityManager()	6	X	X	X	X	X	X	95
(110)org.joda.time.convert.ConverterManager.checkAlterIntervalConverters()->(2050)org.joda.time.JodaTimePermission.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(110)org.joda.time.convert.ConverterManager.checkAlterIntervalConverters()->(2051)java.lang.SecurityManager.checkPermission(java.security.Permission)	6	X	X	X	X	X	X	95
(122)org.joda.time.Weeks.parseWeeks(java.lang.String)->(947)org.joda.time.Period.getWeeks()	6	X	X	X	X	X	X	95
(122)org.joda.time.Weeks.parseWeeks(java.lang.String)->(1617)org.joda.time.format.PeriodFormatter.parsePeriod(java.lang.String)	6	X	X	X	X	X	X	95
(124)org.joda.time.Weeks.getFieldType()->(116)org.joda.time.DurationFieldType.weeks()	6	X	X	X	X	X	X	95
(125)org.joda.time.Weeks.getPeriodType()->(126)org.joda.time.PeriodType.weeks()	6	X	X	X	X	X	X	95
(126)org.joda.time.PeriodType.weeks()->(116)org.joda.time.DurationFieldType.weeks()	6	X	X	X	X	X	X	95
(126)org.joda.time.PeriodType.weeks()->(3172)org.joda.time.PeriodType.<init>(java.lang.String,org.joda.time.DurationFieldType[],int[])	6	X	X	X	X	X	X	95
(140)org.joda.time.Weeks.toStandardDuration()->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(144)org.joda.time.Weeks.minus(int)->(142)org.joda.time.Weeks.plus(int)	6	X	X	X	X	X	X	95
(149)org.joda.time.Weeks.toString()->(1609)java.lang.StringBuilder.<init>()	3	X			X	X		25
(149)org.joda.time.Weeks.toString()->(1610)java.lang.StringBuilder.append(java.lang.String)	3	X			X	X		25
(149)org.joda.time.Weeks.toString()->(1611)java.lang.StringBuilder.toString()	3	X			X	X		25
(157)org.joda.time.Hours.parseHours(java.lang.String)->(949)org.joda.time.Period.getHours()	6	X	X	X	X	X	X	95
(157)org.joda.time.Hours.parseHours(java.lang.String)->(1617)org.joda.time.format.PeriodFormatter.parsePeriod(java.lang.String)	6	X	X	X	X	X	X	95
(159)org.joda.time.Hours.getFieldType()->(153)org.joda.time.DurationFieldType.hours()	6	X	X	X	X	X	X	95
(160)org.joda.time.Hours.getPeriodType()->(161)org.joda.time.PeriodType.hours()	6	X	X	X	X	X	X	95
(161)org.joda.time.PeriodType.hours()->(153)org.joda.time.DurationFieldType.hours()	6	X	X	X	X	X	X	95
(161)org.joda.time.PeriodType.hours()->(3172)org.joda.time.PeriodType.<init>(java.lang.String,org.joda.time.DurationFieldType[],int[])	6	X	X	X	X	X	X	95
(166)org.joda.time.Hours.toStandardDuration()->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(168)org.joda.time.Hours.minus(int)->(167)org.joda.time.Hours.plus(int)	6	X	X	X	X	X	X	95
(172)org.joda.time.Hours.toString()->(1609)java.lang.StringBuilder.<init>()	3	X			X	X		25
(172)org.joda.time.Hours.toString()->(1610)java.lang.StringBuilder.append(java.lang.String)	3	X			X	X		25
(172)org.joda.time.Hours.toString()->(1611)java.lang.StringBuilder.toString()	3	X			X	X		25
(178)org.joda.time.Minutes.parseMinutes(java.lang.String)->(950)org.joda.time.Period.getMinutes()	6	X	X	X	X	X	X	95
(178)org.joda.time.Minutes.parseMinutes(java.lang.String)->(1617)org.joda.time.format.PeriodFormatter.parsePeriod(java.lang.String)	6	X	X	X	X	X	X	95
(180)org.joda.time.Minutes.getFieldType()->(174)org.joda.time.DurationFieldType.minutes()	6	X	X	X	X	X	X	95
(181)org.joda.time.Minutes.getPeriodType()->(182)org.joda.time.PeriodType.minutes()	6	X	X	X	X	X	X	95
(182)org.joda.time.PeriodType.minutes()->(174)org.joda.time.DurationFieldType.minutes()	6	X	X	X	X	X	X	95
(182)org.joda.time.PeriodType.minutes()->(3172)org.joda.time.PeriodType.<init>(java.lang.String,org.joda.time.DurationFieldType[],int[])	6	X	X	X	X	X	X	95
(187)org.joda.time.Minutes.toStandardDuration()->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(189)org.joda.time.Minutes.minus(int)->(188)org.joda.time.Minutes.plus(int)	6	X	X	X	X	X	X	95
(193)org.joda.time.Minutes.toString()->(1609)java.lang.StringBuilder.<init>()	3	X			X	X		25
(193)org.joda.time.Minutes.toString()->(1610)java.lang.StringBuilder.append(java.lang.String)	3	X			X	X		25
(193)org.joda.time.Minutes.toString()->(1611)java.lang.StringBuilder.toString()	3	X			X	X		25
(194)org.joda.time.YearMonth$Property.addToCopy(int)->(2115)org.joda.time.YearMonth$Property.getField()	6	X	X	X	X	X	X	95
(194)org.joda.time.YearMonth$Property.addToCopy(int)->(2117)org.joda.time.YearMonth.<init>(org.joda.time.YearMonth,int[])	6	X	X	X	X	X	X	95
(196)org.joda.time.YearMonth$Property.addWrapFieldToCopy(int)->(2115)org.joda.time.YearMonth$Property.getField()	6	X	X	X	X	X	X	95
(196)org.joda.time.YearMonth$Property.addWrapFieldToCopy(int)->(2117)org.joda.time.YearMonth.<init>(org.joda.time.YearMonth,int[])	6	X	X	X	X	X	X	95
(197)org.joda.time.YearMonth$Property.setCopy(int)->(2115)org.joda.time.YearMonth$Property.getField()	6	X	X	X	X	X	X	95
(197)org.joda.time.YearMonth$Property.setCopy(int)->(2117)org.joda.time.YearMonth.<init>(org.joda.time.YearMonth,int[])	6	X	X	X	X	X	X	95
(198)org.joda.time.YearMonth$Property.setCopy(java.lang.String,java.util.Locale)->(2115)org.joda.time.YearMonth$Property.getField()	6	X	X	X	X	X	X	95
(198)org.joda.time.YearMonth$Property.setCopy(java.lang.String,java.util.Locale)->(2117)org.joda.time.YearMonth.<init>(org.joda.time.YearMonth,int[])	6	X	X	X	X	X	X	95
(199)org.joda.time.YearMonthDay$Property.addToCopy(int)->(2120)org.joda.time.YearMonthDay$Property.getField()	6	X	X	X	X	X	X	95
(199)org.joda.time.YearMonthDay$Property.addToCopy(int)->(2122)org.joda.time.YearMonthDay.<init>(org.joda.time.YearMonthDay,int[])	6	X	X	X	X	X	X	95
(201)org.joda.time.YearMonthDay$Property.addWrapFieldToCopy(int)->(2120)org.joda.time.YearMonthDay$Property.getField()	6	X	X	X	X	X	X	95
(201)org.joda.time.YearMonthDay$Property.addWrapFieldToCopy(int)->(2122)org.joda.time.YearMonthDay.<init>(org.joda.time.YearMonthDay,int[])	6	X	X	X	X	X	X	95
(202)org.joda.time.YearMonthDay$Property.setCopy(int)->(2120)org.joda.time.YearMonthDay$Property.getField()	6	X	X	X	X	X	X	95
(202)org.joda.time.YearMonthDay$Property.setCopy(int)->(2122)org.joda.time.YearMonthDay.<init>(org.joda.time.YearMonthDay,int[])	6	X	X	X	X	X	X	95
(203)org.joda.time.YearMonthDay$Property.setCopy(java.lang.String,java.util.Locale)->(2120)org.joda.time.YearMonthDay$Property.getField()	6	X	X	X	X	X	X	95
(203)org.joda.time.YearMonthDay$Property.setCopy(java.lang.String,java.util.Locale)->(2122)org.joda.time.YearMonthDay.<init>(org.joda.time.YearMonthDay,int[])	6	X	X	X	X	X	X	95
(204)org.joda.time.DateTime$Property.withMaximumValue()->(205)org.joda.time.IllegalInstantException.isIllegalInstant(java.lang.Throwable)	6	X	X	X	X	X	X	95
(204)org.joda.time.DateTime$Property.withMaximumValue()->(2168)org.joda.time.DateTime$Property.getMillis()	6	X	X	X	X	X	X	95
(204)org.joda.time.DateTime$Property.withMaximumValue()->(2169)org.joda.time.DateTime$Property.getChronology()	6	X	X	X	X	X	X	95
(204)org.joda.time.DateTime$Property.withMaximumValue()->(2174)org.joda.time.DateTime$Property.setCopy(int)	6	X	X	X	X	X	X	95
(204)org.joda.time.DateTime$Property.withMaximumValue()->(2181)org.joda.time.DateTime.<init>(long,org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(205)org.joda.time.IllegalInstantException.isIllegalInstant(java.lang.Throwable)->(205)org.joda.time.IllegalInstantException.isIllegalInstant(java.lang.Throwable)	6	X	X	X	X	X	X	95
(205)org.joda.time.IllegalInstantException.isIllegalInstant(java.lang.Throwable)->(3801)java.lang.Throwable.getCause()	6	X	X	X	X	X	X	95
(206)org.joda.time.DateTime$Property.withMinimumValue()->(205)org.joda.time.IllegalInstantException.isIllegalInstant(java.lang.Throwable)	6	X	X	X	X	X	X	95
(206)org.joda.time.DateTime$Property.withMinimumValue()->(2168)org.joda.time.DateTime$Property.getMillis()	6	X	X	X	X	X	X	95
(206)org.joda.time.DateTime$Property.withMinimumValue()->(2169)org.joda.time.DateTime$Property.getChronology()	6	X	X	X	X	X	X	95
(206)org.joda.time.DateTime$Property.withMinimumValue()->(2174)org.joda.time.DateTime$Property.setCopy(int)	6	X	X	X	X	X	X	95
(206)org.joda.time.DateTime$Property.withMinimumValue()->(2181)org.joda.time.DateTime.<init>(long,org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(88)org.joda.time.DateTimeZone.getDefault()	6	X	X	X	X	X	X	95
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(302)org.joda.time.DateTimeZone.parseOffset(java.lang.String)	6	X	X	X	X	X	X	95
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(303)org.joda.time.DateTimeZone.getProvider()	6	X	X	X	X	X	X	95
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(1596)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(1609)java.lang.StringBuilder.<init>()	3	X			X	X		25
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(1610)java.lang.StringBuilder.append(java.lang.String)	3	X			X	X		25
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(1611)java.lang.StringBuilder.toString()	3	X			X	X		25
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(1612)java.lang.IllegalArgumentException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(208)org.joda.time.DateTimeZone.forID(java.lang.String)->(3011)java.lang.String.startsWith(java.lang.String)	6	X	X	X	X	X	X	95
(209)org.joda.time.Duration.parse(java.lang.String)->(2196)org.joda.time.Duration.<init>(java.lang.Object)	6	X	X	X	X	X	X	95
(215)org.joda.time.Duration.toStandardDays()->(2200)org.joda.time.Duration.getStandardDays()	6	X	X	X	X	X	X	95
(217)org.joda.time.Duration.toStandardHours()->(2201)org.joda.time.Duration.getStandardHours()	6	X	X	X	X	X	X	95
(218)org.joda.time.Duration.toStandardMinutes()->(2202)org.joda.time.Duration.getStandardMinutes()	6	X	X	X	X	X	X	95
(219)org.joda.time.Duration.toStandardSeconds()->(2203)org.joda.time.Duration.getStandardSeconds()	6	X	X	X	X	X	X	95
(220)org.joda.time.Duration.withMillis(long)->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(221)org.joda.time.Duration.withDurationAdded(long,int)->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(222)org.joda.time.Duration.multipliedBy(long)->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(224)org.joda.time.Duration.dividedBy(long)->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(226)org.joda.time.Duration.dividedBy(long,java.math.RoundingMode)->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(228)org.joda.time.Duration.negated()->(2083)org.joda.time.Duration.<init>(long)	6	X	X	X	X	X	X	95
(228)org.joda.time.Duration.negated()->(2209)java.lang.ArithmeticException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(230)org.joda.time.field.UnsupportedDurationField.getInstance(org.joda.time.DurationFieldType)->(2210)java.util.HashMap.<init>(int)	6	X	X	X	X	X	X	95
(230)org.joda.time.field.UnsupportedDurationField.getInstance(org.joda.time.DurationFieldType)->(2211)java.util.HashMap.get(java.lang.Object)	6	X	X	X	X	X	X	95
(230)org.joda.time.field.UnsupportedDurationField.getInstance(org.joda.time.DurationFieldType)->(2213)org.joda.time.field.UnsupportedDurationField.<init>(org.joda.time.DurationFieldType)	6	X	X	X	X	X	X	95
(230)org.joda.time.field.UnsupportedDurationField.getInstance(org.joda.time.DurationFieldType)->(2214)java.util.HashMap.put(java.lang.Object,java.lang.Object)	6	X	X	X	X	X	X	95
(231)org.joda.time.field.MillisDurationField.getType()->(232)org.joda.time.DurationFieldType.millis()	6	X	X	X	X	X	X	95
