Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(7307)gui.sim.ConfigurationController.defocus()->(3757)automata.Configuration.getFocused()	5	X	X	X	X		X	79
(7311)gui.sim.MealyConfigurationIcon.<init>(automata.Configuration)->(7267)gui.sim.ConfigurationIcon.<init>(automata.Configuration)	6	X	X	X	X	X	X	95
(7343)gui.environment.EnvironmentFactory$EditorPermanentTag.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(7370)gui.environment.Profile.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(7417)gui.minimize.MinimizeNodeDrawer.<init>()->(2301)java.util.HashMap.<init>()	4	X		X	X	X		29
(7417)gui.minimize.MinimizeNodeDrawer.<init>()->(5735)gui.tree.DefaultNodeDrawer.<init>()	5	X	X	X	X	X		31
(7422)gui.minimize.MinimizeController.setEnabledness()->(59)automata.fsa.Minimizer.getString(automata.State[])	5	X	X	X	X		X	79
(7422)gui.minimize.MinimizeController.setEnabledness()->(977)gui.tree.SelectTreeDrawer.getSelected()	5	X	X	X	X		X	79
(7422)gui.minimize.MinimizeController.setEnabledness()->(2696)automata.fsa.Minimizer.getDistinguishableGroup(automata.Automaton,javax.swing.tree.DefaultTreeModel)	5	X	X	X	X		X	79
(7422)gui.minimize.MinimizeController.setEnabledness()->(7427)gui.minimize.MinimizeController.getAutomaton()	6	X	X	X	X	X	X	95
(7422)gui.minimize.MinimizeController.setEnabledness()->(7428)gui.minimize.MinimizeController.getTree()	6	X	X	X	X	X	X	95
(7429)gui.minimize.MinimizeController.addChildren(automata.fsa.MinimizeTreeNode,automata.fsa.MinimizeTreeNode[])->(7428)gui.minimize.MinimizeController.getTree()	6	X	X	X	X	X	X	95
(7433)gui.minimize.MinimizeController.addChild(automata.fsa.MinimizeTreeNode,automata.State[])->(1886)gui.minimize.MinimizeController.canModifyChild(automata.fsa.MinimizeTreeNode)	6	X	X	X	X	X	X	95
(7433)gui.minimize.MinimizeController.addChild(automata.fsa.MinimizeTreeNode,automata.State[])->(7428)gui.minimize.MinimizeController.getTree()	6	X	X	X	X	X	X	95
(7435)gui.minimize.MinimizeController.addChild()->(1882)gui.minimize.MinimizeController.addChild(automata.fsa.MinimizeTreeNode)	6	X	X	X	X	X	X	95
(7436)gui.minimize.MinimizeController.check()->(1884)gui.minimize.MinimizeController.check(automata.fsa.MinimizeTreeNode)	6	X	X	X	X	X	X	95
(6)regular.Discretizer.delambda(java.lang.String)->(9)gui.environment.Universe.<clinit>()	1	X						1
(9)gui.environment.Universe.<clinit>()->(9)gui.environment.Universe.<clinit>()	1	X						1
(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)->(2209)java.util.ArrayList.add(java.lang.Object)	2	X				X		17
(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)->(2210)java.util.ArrayList.toArray(java.lang.Object[])	2	X				X		17
(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)->(2219)java.util.ArrayList.get(int)	2	X				X		17
(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)->(2220)java.util.ArrayList.contains(java.lang.Object)	2	X				X		17
(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)->(2221)java.util.ArrayList.size()	2	X				X		17
(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)->(2224)automata.mealy.MealyLambdaTransitionChecker.isLambdaTransition(automata.Transition)	2	X				X		17
(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)->(2225)automata.fsa.FSALambdaTransitionChecker.isLambdaTransition(automata.Transition)	2	X				X		17
(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)->(2226)automata.pda.PDALambdaTransitionChecker.isLambdaTransition(automata.Transition)	2	X				X		17
(17)automata.StateRenamer.rename(automata.Automaton)->(1942)java.util.HashSet.add(java.lang.Object)	2	X				X		17
(17)automata.StateRenamer.rename(automata.Automaton)->(1972)java.util.HashSet.remove(java.lang.Object)	2	X				X		17
(17)automata.StateRenamer.rename(automata.Automaton)->(2009)java.util.HashSet.iterator()	2	X				X		17
(25)automata.Automaton.clone()->(2006)java.util.TreeSet.iterator()	1	X						1
(25)automata.Automaton.clone()->(2009)java.util.HashSet.iterator()	2	X				X		17
(25)automata.Automaton.clone()->(2313)automata.turing.TuringMachine.addTransition(automata.Transition)	1	X						1
(25)automata.Automaton.clone()->(2314)automata.turing.TuringMachineBuildingBlocks.addTransition(automata.Transition)	1	X						1
(29)automata.Automaton.makeListFromArray(java.lang.Object[])->(2209)java.util.ArrayList.add(java.lang.Object)	2	X				X		17
(38)automata.fsa.FSAToRegularGrammarConverter.initializeConverter(automata.Automaton)->(2446)java.util.ArrayList.remove(java.lang.Object)	2	X				X		17
(38)automata.fsa.FSAToRegularGrammarConverter.initializeConverter(automata.Automaton)->(2494)java.util.ArrayList.iterator()	2	X				X		17
(47)automata.fsa.FSALabelHandler.removeMultipleCharacterLabels(automata.Automaton)->(199)automata.turing.TuringMachine.clone()	1	X						1
(47)automata.fsa.FSALabelHandler.removeMultipleCharacterLabels(automata.Automaton)->(246)automata.turing.TuringMachineBuildingBlocks.clone()	1	X						1
(47)automata.fsa.FSALabelHandler.removeMultipleCharacterLabels(automata.Automaton)->(2344)automata.Automaton.getTransitions()	5	X	X	X		X	X	87
(50)automata.fsa.FSAStepByStateSimulator.stepConfiguration(automata.Configuration)->(2227)automata.Transition.getToState()	4	X	X	X			X	71
(50)automata.fsa.FSAStepByStateSimulator.stepConfiguration(automata.Configuration)->(2294)automata.Configuration.getCurrentState()	4	X	X	X			X	71
(53)automata.fsa.FSAStepByStateSimulator.simulateInput(java.lang.String)->(54)automata.fsa.FSAStepWithClosureSimulator.getInitialConfigurations(java.lang.String)	1	X						1
(53)automata.fsa.FSAStepByStateSimulator.simulateInput(java.lang.String)->(55)automata.fsa.FSAStepWithClosureSimulator.stepConfiguration(automata.Configuration)	1	X						1
(53)automata.fsa.FSAStepByStateSimulator.simulateInput(java.lang.String)->(1940)java.util.TreeSet.add(java.lang.Object)	1	X						1
(53)automata.fsa.FSAStepByStateSimulator.simulateInput(java.lang.String)->(1942)java.util.HashSet.add(java.lang.Object)	1	X						1
(53)automata.fsa.FSAStepByStateSimulator.simulateInput(java.lang.String)->(2006)java.util.TreeSet.iterator()	1	X						1
(53)automata.fsa.FSAStepByStateSimulator.simulateInput(java.lang.String)->(2009)java.util.HashSet.iterator()	1	X						1
(55)automata.fsa.FSAStepWithClosureSimulator.stepConfiguration(automata.Configuration)->(2227)automata.Transition.getToState()	4	X	X	X			X	71
(55)automata.fsa.FSAStepWithClosureSimulator.stepConfiguration(automata.Configuration)->(2294)automata.Configuration.getCurrentState()	4	X	X	X			X	71
(56)automata.fsa.FSATransition.getDescription()->(9)gui.environment.Universe.<clinit>()	1	X						1
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2227)automata.Transition.getToState()	4	X	X	X			X	71
(70)automata.fsa.Minimizer.getMinimumDfa(automata.Automaton,javax.swing.tree.DefaultTreeModel)->(30)automata.Automaton.getStates()	5	X	X	X		X	X	87
(70)automata.fsa.Minimizer.getMinimumDfa(automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2312)automata.Automaton.addTransition(automata.Transition)	5	X	X	X		X	X	87
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(2227)automata.Transition.getToState()	4	X	X	X			X	71
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(81)automata.fsa.FSAAlphabetRetriever.getAlphabet(automata.Automaton)	2	X				X		17
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2313)automata.turing.TuringMachine.addTransition(automata.Transition)	1	X						1
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2314)automata.turing.TuringMachineBuildingBlocks.addTransition(automata.Transition)	1	X						1
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(199)automata.turing.TuringMachine.clone()	1	X						1
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(246)automata.turing.TuringMachineBuildingBlocks.clone()	1	X						1
(93)automata.fsa.FSAToRegularExpressionConverter.combineToSingleTransition(automata.State,automata.State,automata.Transition[],automata.Automaton)->(2313)automata.turing.TuringMachine.addTransition(automata.Transition)	1	X						1
(93)automata.fsa.FSAToRegularExpressionConverter.combineToSingleTransition(automata.State,automata.State,automata.Transition[],automata.Automaton)->(2314)automata.turing.TuringMachineBuildingBlocks.addTransition(automata.Transition)	1	X						1
(95)automata.fsa.FSAToRegularExpressionConverter.addTransitionOnEmptySet(automata.State,automata.State,automata.Automaton)->(2313)automata.turing.TuringMachine.addTransition(automata.Transition)	1	X						1
(95)automata.fsa.FSAToRegularExpressionConverter.addTransitionOnEmptySet(automata.State,automata.State,automata.Automaton)->(2314)automata.turing.TuringMachineBuildingBlocks.addTransition(automata.Transition)	1	X						1
(96)automata.fsa.FSAToRegularExpressionConverter.getSingleFinalState(automata.Automaton)->(2313)automata.turing.TuringMachine.addTransition(automata.Transition)	1	X						1
(96)automata.fsa.FSAToRegularExpressionConverter.getSingleFinalState(automata.Automaton)->(2314)automata.turing.TuringMachineBuildingBlocks.addTransition(automata.Transition)	1	X						1
(99)automata.fsa.FSAToRegularExpressionConverter.removeState(automata.State,automata.Transition[],automata.Automaton)->(2313)automata.turing.TuringMachine.addTransition(automata.Transition)	1	X						1
(99)automata.fsa.FSAToRegularExpressionConverter.removeState(automata.State,automata.Transition[],automata.Automaton)->(2314)automata.turing.TuringMachineBuildingBlocks.addTransition(automata.Transition)	1	X						1
(115)automata.UselessStatesDetector.cleanAutomaton(automata.Automaton)->(199)automata.turing.TuringMachine.clone()	1	X						1
(115)automata.UselessStatesDetector.cleanAutomaton(automata.Automaton)->(246)automata.turing.TuringMachineBuildingBlocks.clone()	1	X						1
(115)automata.UselessStatesDetector.cleanAutomaton(automata.Automaton)->(2386)java.util.TreeSet.contains(java.lang.Object)	1	X						1
(115)automata.UselessStatesDetector.cleanAutomaton(automata.Automaton)->(2389)java.util.HashSet.contains(java.lang.Object)	2	X				X		17
(117)automata.UselessStatesDetector.findInitial(automata.Automaton)->(1942)java.util.HashSet.add(java.lang.Object)	2	X				X		17
(117)automata.UselessStatesDetector.findInitial(automata.Automaton)->(2389)java.util.HashSet.contains(java.lang.Object)	2	X				X		17
(118)automata.UselessStatesDetector.findFinal(automata.Automaton)->(1942)java.util.HashSet.add(java.lang.Object)	2	X				X		17
(118)automata.UselessStatesDetector.findFinal(automata.Automaton)->(2389)java.util.HashSet.contains(java.lang.Object)	2	X				X		17
(118)automata.UselessStatesDetector.findFinal(automata.Automaton)->(2764)java.util.HashSet.size()	2	X				X		17
(121)automata.NondeterminismDetector.getNondeterministicStates(automata.Automaton)->(218)automata.turing.TMNondeterminismDetector.areNondeterministic(automata.Transition,automata.Transition)	2	X				X		17
(121)automata.NondeterminismDetector.getNondeterministicStates(automata.Automaton)->(2224)automata.mealy.MealyLambdaTransitionChecker.isLambdaTransition(automata.Transition)	2	X				X		17
(121)automata.NondeterminismDetector.getNondeterministicStates(automata.Automaton)->(2225)automata.fsa.FSALambdaTransitionChecker.isLambdaTransition(automata.Transition)	2	X				X		17
(121)automata.NondeterminismDetector.getNondeterministicStates(automata.Automaton)->(2226)automata.pda.PDALambdaTransitionChecker.isLambdaTransition(automata.Transition)	2	X				X		17
(121)automata.NondeterminismDetector.getNondeterministicStates(automata.Automaton)->(2538)automata.fsa.FSANondeterminismDetector.areNondeterministic(automata.Transition,automata.Transition)	2	X				X		17
(121)automata.NondeterminismDetector.getNondeterministicStates(automata.Automaton)->(2782)automata.mealy.MealyNondeterminismDetector.areNondeterministic(automata.Transition,automata.Transition)	2	X				X		17
(121)automata.NondeterminismDetector.getNondeterministicStates(automata.Automaton)->(2783)automata.pda.PDANondeterminismDetector.areNondeterministic(automata.Transition,automata.Transition)	2	X				X		17
(130)automata.graph.FSAEqualityChecker.equals(automata.fsa.FiniteStateAutomaton,automata.fsa.FiniteStateAutomaton)->(25)automata.Automaton.clone()	5	X	X	X		X	X	87
(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)->(2386)java.util.TreeSet.contains(java.lang.Object)	1	X						1
(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)->(2389)java.util.HashSet.contains(java.lang.Object)	2	X				X		17
(145)automata.graph.layout.TwoCircleLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)	5	X	X	X		X	X	87
(145)automata.graph.layout.TwoCircleLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(142)automata.graph.LayoutAlgorithm.polarToCartesian(automata.graph.Graph,java.util.ArrayList)	5	X	X	X		X	X	87
(145)automata.graph.layout.TwoCircleLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(146)automata.graph.LayoutAlgorithm.shiftOntoScreen(automata.graph.Graph,java.awt.Dimension,java.awt.Dimension,boolean)	5	X	X	X		X	X	87
(145)automata.graph.layout.TwoCircleLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)	5	X	X	X		X	X	87
(145)automata.graph.layout.TwoCircleLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(3297)automata.graph.layout.VertexChain.getVertices()	5	X	X	X		X	X	87
(150)automata.graph.layout.TwoCircleLayoutAlgorithm.main(java.lang.String[])->(169)automata.graph.layout.RandomLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)	2	X				X		17
(150)automata.graph.layout.TwoCircleLayoutAlgorithm.main(java.lang.String[])->(2807)automata.graph.AutomatonDirectedGraph.addEdge(java.lang.Object,java.lang.Object)	1	X						1
(158)automata.graph.layout.CircleLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)	5	X	X	X		X	X	87
(158)automata.graph.layout.CircleLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(146)automata.graph.LayoutAlgorithm.shiftOntoScreen(automata.graph.Graph,java.awt.Dimension,java.awt.Dimension,boolean)	5	X	X	X		X	X	87
(158)automata.graph.layout.CircleLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(3296)automata.graph.layout.VertexChain.addVertex(java.lang.Object)	5	X	X	X		X	X	87
(159)automata.graph.layout.TreeLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)	5	X	X	X		X	X	87
(159)automata.graph.layout.TreeLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(146)automata.graph.LayoutAlgorithm.shiftOntoScreen(automata.graph.Graph,java.awt.Dimension,java.awt.Dimension,boolean)	5	X	X	X		X	X	87
(160)automata.graph.layout.CircleLayoutAlgorithm$Box.layoutInCircleAndPack()->(142)automata.graph.LayoutAlgorithm.polarToCartesian(automata.graph.Graph,java.util.ArrayList)	5	X	X	X		X	X	87
(160)automata.graph.layout.CircleLayoutAlgorithm$Box.layoutInCircleAndPack()->(3297)automata.graph.layout.VertexChain.getVertices()	5	X	X	X		X	X	87
(160)automata.graph.layout.CircleLayoutAlgorithm$Box.layoutInCircleAndPack()->(3298)automata.graph.layout.CircleChain.getRadius()	5	X	X	X		X	X	87
(160)automata.graph.layout.CircleLayoutAlgorithm$Box.layoutInCircleAndPack()->(3300)automata.graph.layout.VertexChain.size()	5	X	X	X		X	X	87
(160)automata.graph.layout.CircleLayoutAlgorithm$Box.layoutInCircleAndPack()->(3325)automata.graph.layout.VertexChain.get(int)	5	X	X	X		X	X	87
(160)automata.graph.layout.CircleLayoutAlgorithm$Box.layoutInCircleAndPack()->(3329)automata.graph.layout.CircleChain.layoutInCircle()	5	X	X	X		X	X	87
(162)automata.graph.layout.VertexMover.layout(automata.graph.Graph,java.util.Set)->(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)	5	X	X	X		X	X	87
(162)automata.graph.layout.VertexMover.layout(automata.graph.Graph,java.util.Set)->(138)automata.graph.LayoutAlgorithm.cartesianToPolar(automata.graph.Graph,java.util.ArrayList)	5	X	X	X		X	X	87
(162)automata.graph.layout.VertexMover.layout(automata.graph.Graph,java.util.Set)->(142)automata.graph.LayoutAlgorithm.polarToCartesian(automata.graph.Graph,java.util.ArrayList)	5	X	X	X		X	X	87
(162)automata.graph.layout.VertexMover.layout(automata.graph.Graph,java.util.Set)->(146)automata.graph.LayoutAlgorithm.shiftOntoScreen(automata.graph.Graph,java.awt.Dimension,java.awt.Dimension,boolean)	5	X	X	X		X	X	87
(169)automata.graph.layout.RandomLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)	5	X	X	X		X	X	87
(169)automata.graph.layout.RandomLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(146)automata.graph.LayoutAlgorithm.shiftOntoScreen(automata.graph.Graph,java.awt.Dimension,java.awt.Dimension,boolean)	5	X	X	X		X	X	87
(173)automata.graph.layout.CircleChain.layout(double,double,double)->(3300)automata.graph.layout.VertexChain.size()	5	X	X	X		X	X	87
(173)automata.graph.layout.CircleChain.layout(double,double,double)->(3325)automata.graph.layout.VertexChain.get(int)	5	X	X	X		X	X	87
(176)automata.graph.layout.GEMLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)	5	X	X	X		X	X	87
(176)automata.graph.layout.GEMLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(146)automata.graph.LayoutAlgorithm.shiftOntoScreen(automata.graph.Graph,java.awt.Dimension,java.awt.Dimension,boolean)	5	X	X	X		X	X	87
(176)automata.graph.layout.GEMLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(2320)java.util.HashMap.put(java.lang.Object,java.lang.Object)	2	X				X		17
(176)automata.graph.layout.GEMLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(2323)java.util.HashMap.get(java.lang.Object)	2	X				X		17
(176)automata.graph.layout.GEMLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(2764)java.util.HashSet.size()	2	X				X		17
(176)automata.graph.layout.GEMLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(3255)java.util.TreeMap.put(java.lang.Object,java.lang.Object)	1	X						1
(176)automata.graph.layout.GEMLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(3363)java.util.TreeSet.size()	1	X						1
(178)automata.graph.layout.SpiralLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(137)automata.graph.LayoutAlgorithm.getMovableVertices(automata.graph.Graph,java.util.Set)	5	X	X	X		X	X	87
(178)automata.graph.layout.SpiralLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(142)automata.graph.LayoutAlgorithm.polarToCartesian(automata.graph.Graph,java.util.ArrayList)	5	X	X	X		X	X	87
(178)automata.graph.layout.SpiralLayoutAlgorithm.layout(automata.graph.Graph,java.util.Set)->(146)automata.graph.LayoutAlgorithm.shiftOntoScreen(automata.graph.Graph,java.awt.Dimension,java.awt.Dimension,boolean)	5	X	X	X		X	X	87
(181)automata.graph.layout.TreeLayoutAlgorithm$Level.processChildren(java.util.ArrayList)->(1923)java.lang.String.equals(java.lang.Object)	2	X				X		17
(181)automata.graph.layout.TreeLayoutAlgorithm$Level.processChildren(java.util.ArrayList)->(2413)automata.Transition.equals(java.lang.Object)	2	X				X		17
(181)automata.graph.layout.TreeLayoutAlgorithm$Level.processChildren(java.util.ArrayList)->(2414)automata.turing.TMTransition.equals(java.lang.Object)	1	X						1
